Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
88,Dale Davis,PF,27,IND,80,76,2589,7.7,14.3,.538,0.0,0.0,,7.7,14.3,.538,1.9,4.5,.428,6.3,9.8,16.1,1.2,1.2,1.6,2.2,4.9,17.3,,109,103,davisda01
89,Emanual Davis,PG,28,HOU,13,0,230,5.5,12.3,.444,2.7,6.2,.444,2.7,6.2,.444,1.1,1.8,.625,0.5,4.6,5.0,5.9,2.1,0.5,3.9,4.6,14.8,,100,106,davisem01
90,Hubert Davis,SG,26,TOR,36,0,623,6.3,15.6,.402,1.4,6.0,.229,4.9,9.7,.509,1.4,2.0,.739,0.9,2.5,3.4,2.9,0.9,0.2,1.8,3.4,15.4,,99,114,davishu01
91,Mark Davis,SF,23,PHI,75,17,1705,7.4,15.8,.469,0.7,2.7,.258,6.7,13.1,.514,3.3,5.0,.673,4.1,5.5,9.5,4.0,2.5,0.9,3.5,6.8,18.9,,105,110,davisma02
92,Todd Day,SG,27,BOS,81,27,2277,8.8,22.0,.398,2.8,7.7,.362,6.0,14.3,.418,5.6,7.3,.773,2.4,4.9,7.3,2.6,2.4,1.1,2.8,4.6,25.9,,105,111,dayto01
93,Andrew DeClercq,C,23,GSW,71,1,1065,7.0,13.4,.520,0.0,0.0,,7.0,13.4,.520,4.5,7.4,.603,6.0,8.6,14.6,1.6,1.6,1.3,3.7,11.2,18.4,,105,109,declean01
94,Terry Dehere,PG,25,LAC,73,3,1053,7.4,19.1,.386,2.6,8.0,.325,4.8,11.1,.430,6.1,7.4,.824,0.7,4.0,4.7,7.9,1.3,0.1,4.8,7.1,23.5,,103,111,deherte01
95,Vinny Del Negro,SG,30,SAS,72,53,2243,8.9,19.1,.467,1.1,3.4,.314,7.9,15.7,.501,2.7,3.2,.868,1.0,4.2,5.1,5.7,1.4,0.2,2.3,3.2,21.7,,111,116,delnevi01
96,Bison Dele,C,27,CHI,9,0,138,10.1,24.4,.413,0.0,0.0,,10.1,24.4,.413,4.3,5.8,.733,5.4,7.3,12.8,4.6,1.2,1.9,4.3,7.7,24.4,,98,102,delebi01
97,Tony Delk,PG,23,CHH,61,1,867,7.4,16.0,.465,3.3,7.0,.464,4.2,9.0,.465,2.6,3.2,.824,1.9,4.3,6.2,6.2,2.3,0.4,4.3,4.4,20.8,,108,110,delkto01
98,Dell Demps,SG,26,ORL,2,0,10,0.0,16.3,.000,0.0,5.4,.000,0.0,10.9,.000,10.9,10.9,1.000,0.0,0.0,0.0,0.0,5.4,0.0,0.0,5.4,10.9,,67,104,dempsde01
99,Vlade Divac*,C,28,CHH,81,80,2840,8.0,16.2,.494,0.2,0.9,.234,7.8,15.3,.509,3.4,4.9,.683,4.6,9.2,13.8,5.7,2.0,3.4,3.7,5.3,19.5,,108,104,divacvl01
100,Sherman Douglas,PG,30,MIL,79,79,2316,7.1,14.1,.502,0.9,2.6,.333,6.2,11.5,.540,2.6,4.0,.667,1.3,3.1,4.5,9.9,1.8,0.2,3.5,4.4,17.7,,111,111,douglsh01
101,Greg Dreiling,C,34,DAL,40,3,389,4.7,10.3,.459,0.1,0.1,1.000,4.6,10.1,.452,1.5,3.7,.407,2.6,7.9,10.5,1.5,1.1,1.0,1.2,9.0,11.1,,99,108,dreilgr01
102,Clyde Drexler*,SG,34,HOU,62,62,2271,9.2,20.7,.442,2.7,7.7,.355,6.4,13.0,.493,4.6,6.2,.750,2.7,5.9,8.6,8.2,2.7,0.8,3.6,3.5,25.7,,113,103,drexlcl01
103,Nate Driggers,SG,23,BOS,15,0,132,4.9,16.3,.302,0.0,3.4,.000,4.9,12.9,.382,3.8,5.3,.714,4.6,3.8,8.4,2.3,1.1,0.8,2.3,3.8,13.7,,86,115,driggna01
104,Kevin Duckworth,C,32,LAC,26,22,384,6.2,14.1,.437,0.4,0.5,.750,5.7,13.6,.424,1.5,2.2,.688,3.1,5.1,8.2,2.2,1.2,1.5,4.5,8.6,14.2,,85,109,duckwke01
105,Chris Dudley,C,31,POR,81,14,1840,3.6,8.4,.430,0.0,0.0,,3.6,8.4,.430,1.9,3.9,.474,5.9,11.2,17.0,1.2,1.1,2.8,2.3,7.1,9.1,,98,100,dudlech02
106,Joe Dumars*,SG,33,DET,79,79,2923,7.5,17.0,.440,3.2,7.5,.432,4.3,9.5,.446,4.3,5.0,.867,0.7,3.0,3.7,6.2,1.1,0.0,2.5,1.9,22.5,,119,110,dumarjo01
107,Tony Dumas,SG,24,TOT,24,1,278,6.3,18.5,.344,0.8,5.4,.143,5.6,13.1,.426,3.1,4.8,.640,0.6,2.5,3.1,4.8,1.9,0.4,3.1,8.7,16.5,,84,111,dumasto01
107,Tony Dumas,SG,24,DAL,18,0,227,6.4,18.3,.351,0.7,5.7,.125,5.7,12.6,.453,3.6,5.5,.652,0.7,2.6,3.3,5.2,2.4,0.2,3.6,8.6,17.1,,85,110,dumasto01
107,Tony Dumas,SG,24,PHO,6,1,51,6.1,19.2,.316,1.0,4.0,.250,5.0,15.1,.333,1.0,2.0,.500,0.0,2.0,2.0,3.0,0.0,1.0,1.0,9.1,14.1,,79,115,dumasto01
108,Acie Earl,C,26,TOT,47,0,500,7.1,19.1,.372,0.0,0.5,.000,7.1,18.6,.383,5.7,8.9,.643,3.7,6.5,10.2,2.1,1.6,3.0,3.7,6.5,19.9,,90,107,earlac01
108,Acie Earl,C,26,TOR,38,0,457,6.8,18.2,.376,0.0,0.6,.000,6.8,17.6,.388,5.1,8.1,.629,3.8,6.0,9.9,2.1,1.4,3.1,3.8,6.3,18.8,,89,107,earlac01
108,Acie Earl,C,26,MIL,9,0,43,10.0,28.7,.348,0.0,0.0,,10.0,28.7,.348,12.5,17.5,.714,2.5,11.2,13.7,2.5,3.7,1.2,2.5,8.7,32.4,,98,100,earlac01
109,Tyus Edney,PG,23,SAC,70,20,1376,5.7,15.0,.384,0.3,1.6,.190,5.4,13.4,.407,6.8,8.2,.823,1.3,3.0,4.3,8.7,2.3,0.1,4.3,3.8,18.6,,102,110,edneyty01
110,Blue Edwards,SF,31,VAN,61,12,1439,6.9,17.3,.397,0.9,3.4,.281,5.9,13.9,.425,3.4,4.1,.817,1.8,5.3,7.1,4.3,1.4,0.8,3.1,5.1,18.0,,96,114,edwarbl01
111,Kevin Edwards,PG,31,NJN,32,0,477,7.5,19.9,.377,1.6,4.7,.349,5.9,15.3,.386,4.0,4.7,.860,1.0,3.7,4.7,6.2,1.9,0.4,5.3,3.7,20.7,,92,112,edwarke01
112,Craig Ehlo,SG,35,SEA,62,0,848,5.5,15.5,.351,1.7,6.0,.284,3.8,9.6,.392,0.8,1.6,.500,2.4,4.5,6.9,4.3,2.3,0.3,2.8,4.5,13.4,,90,105,ehlocr01
113,Howard Eisley,PG,24,UTA,82,0,1083,6.8,15.2,.451,1.0,3.5,.278,5.9,11.6,.504,3.4,4.4,.787,1.0,3.2,4.1,9.7,2.2,0.5,5.4,6.9,18.1,,99,107,eisleho01
114,Mario Elie,SF,33,HOU,78,77,2687,5.7,11.4,.497,2.3,5.6,.420,3.3,5.8,.572,4.0,4.5,.896,1.2,3.4,4.6,6.0,1.8,0.2,2.6,3.9,17.7,,125,107,eliema01
115,Sean Elliott,SF,28,SAS,39,39,1393,7.7,18.3,.422,1.7,5.0,.333,6.1,13.3,.456,5.8,7.7,.755,1.9,5.6,7.5,4.9,0.9,0.9,3.5,4.1,23.0,,106,115,elliose01
116,Dale Ellis,SF,36,DEN,82,51,2940,8.4,20.3,.414,3.4,9.3,.364,5.0,11.0,.457,3.8,4.6,.817,1.7,3.4,5.2,2.9,1.1,0.1,2.6,3.1,24.0,,107,115,ellisda01
117,LaPhonso Ellis,PF,26,DEN,55,49,2002,11.5,26.3,.439,2.5,6.7,.367,9.1,19.6,.464,5.7,7.3,.773,2.8,7.2,10.0,3.4,1.1,1.1,3.0,4.7,31.2,,107,111,ellisla01
118,Pervis Ellison,PF,29,BOS,6,4,125,2.4,6.4,.375,0.0,0.0,,2.4,6.4,.375,1.2,2.0,.600,3.6,6.8,10.4,1.6,2.0,3.6,2.8,8.4,6.0,,82,108,ellispe01
119,Brian Evans,SF,23,ORL,14,0,59,7.4,20.3,.364,3.7,7.4,.500,3.7,12.9,.286,0.0,0.0,,0.9,6.4,7.4,6.4,0.9,1.8,1.8,5.5,18.4,,103,107,evansbr01
120,Patrick Ewing*,C,34,NYK,78,78,2887,12.0,24.6,.488,0.0,0.2,.222,12.0,24.5,.490,8.1,10.7,.754,3.2,12.1,15.3,2.9,1.3,3.5,4.9,4.6,32.2,,104,96,ewingpa01
121,Jamie Feick,PF-C,22,TOT,41,0,624,4.9,13.8,.357,0.4,1.2,.357,4.5,12.6,.357,3.0,5.9,.507,7.2,11.6,18.8,2.3,1.4,1.2,2.7,6.9,13.3,,94,109,feickja01
121,Jamie Feick,C,22,CHH,3,0,10,10.8,21.7,.500,5.4,5.4,1.000,5.4,16.3,.333,0.0,10.8,.000,5.4,10.8,16.3,0.0,0.0,5.4,0.0,16.3,27.1,,104,104,feickja01
121,Jamie Feick,PF,22,SAS,38,0,614,4.8,13.7,.353,0.4,1.2,.308,4.5,12.5,.357,3.0,5.8,.523,7.3,11.6,18.9,2.3,1.4,1.2,2.8,6.7,13.1,,94,109,feickja01
122,Duane Ferrell,SF,31,IND,62,18,1115,7.7,16.3,.472,0.9,2.1,.409,6.8,14.2,.481,2.8,4.5,.617,2.8,4.1,6.8,3.2,1.8,0.3,2.7,5.8,19.1,,104,107,ferredu01
123,Danny Ferry,PF,30,CLE,82,48,2633,7.5,17.5,.429,2.5,6.2,.401,5.0,11.2,.445,1.6,1.9,.851,1.8,5.6,7.4,3.3,1.2,0.7,2.1,5.4,19.1,,106,105,ferryda01
124,Michael Finley,SF,23,TOT,83,54,2790,9.1,20.4,.444,1.9,5.3,.361,7.1,15.1,.473,3.8,4.7,.808,1.7,5.4,7.1,4.3,1.3,0.5,3.1,2.6,23.8,,105,111,finlemi01
124,Michael Finley,SF,23,PHO,27,18,796,9.1,19.2,.475,0.9,3.6,.255,8.2,15.7,.525,3.6,4.5,.812,2.2,5.6,7.8,4.4,1.2,0.3,2.8,2.7,22.8,,107,111,finlemi01
124,Michael Finley,SF,23,DAL,56,36,1994,9.0,20.9,.432,2.4,6.1,.387,6.7,14.8,.450,3.8,4.8,.807,1.5,5.4,6.8,4.2,1.4,0.5,3.2,2.6,24.3,,104,110,finlemi01
125,Matt Fish,C,27,TOT,6,0,8,6.5,19.6,.333,0.0,0.0,,6.5,19.6,.333,0.0,0.0,,6.5,26.1,32.7,0.0,0.0,0.0,13.1,13.1,13.1,,50,95,fishma01
125,Matt Fish,C,27,WSB,5,0,7,7.4,22.3,.333,0.0,0.0,,7.4,22.3,.333,0.0,0.0,,7.4,29.7,37.1,0.0,0.0,0.0,14.8,14.8,14.8,,50,93,fishma01
125,Matt Fish,C,27,MIA,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,111,fishma01
126,Derek Fisher,PG,22,LAL,80,3,921,5.9,15.0,.397,1.3,4.2,.301,4.7,10.8,.434,4.5,6.9,.658,1.4,4.1,5.5,6.8,2.3,0.3,4.1,5.0,17.7,,98,106,fishede01
127,Greg Foster,C,28,UTA,79,12,920,6.4,14.2,.453,0.1,0.2,.667,6.3,14.0,.450,3.1,3.8,.831,3.2,7.6,10.8,1.8,0.6,1.2,3.1,8.4,16.1,,98,106,fostegr01
128,Rick Fox,SF,27,BOS,76,75,2650,8.2,18.0,.456,1.9,5.3,.363,6.3,12.7,.494,3.9,5.0,.787,2.2,5.3,7.5,5.4,3.2,0.8,3.4,5.3,22.2,,108,109,foxri01
129,Todd Fuller,C,22,GSW,75,18,949,6.3,14.6,.429,0.0,0.0,,6.3,14.6,.429,4.2,6.1,.691,5.9,7.8,13.7,1.3,0.6,1.1,2.9,8.0,16.7,,102,113,fulleto02
130,Kevin Gamble,SF,31,SAC,62,2,953,6.8,15.8,.430,3.0,6.2,.482,3.8,9.6,.397,0.4,0.6,.700,0.7,5.2,5.9,4.3,1.2,0.9,1.5,4.2,17.0,,111,110,gamblke01
131,Kevin Garnett*,SF,20,MIN,77,77,2995,9.7,19.4,.499,0.1,0.4,.286,9.6,19.1,.503,3.6,4.8,.754,3.4,7.6,10.9,4.2,1.9,2.9,3.1,3.5,23.1,,107,105,garneke01
132,Dean Garrett,C,30,MIN,68,47,1665,7.1,12.4,.573,0.0,0.0,,7.1,12.4,.573,3.1,4.4,.696,4.7,11.0,15.7,1.2,1.3,3.0,1.1,5.0,17.2,,126,103,garrede01
