Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
312,Derek Smith,SF,29,BOS,2,0,16,3.0,12.2,.250,0.0,3.0,.000,3.0,9.1,.333,9.1,12.2,.750,0.0,0.0,0.0,15.2,3.0,3.0,3.0,9.1,15.2,,107,107,smithde02
313,Kenny Smith,PG,25,HOU,78,78,2699,9.4,18.1,.520,0.9,2.4,.363,8.5,15.7,.545,5.2,6.1,.844,0.7,2.3,2.9,10.0,1.9,0.2,4.3,2.4,24.9,,117,108,smithke01
314,Larry Smith,PF,33,HOU,81,28,1923,3.2,6.7,.487,0.0,0.0,,3.2,6.7,.487,0.3,1.3,.240,7.7,10.3,18.0,2.2,2.1,0.6,2.4,6.7,6.8,,106,101,smithla01
315,Michael Smith,PF,25,BOS,47,3,389,11.9,25.1,.475,0.8,3.0,.250,11.2,22.1,.506,2.8,3.4,.815,2.6,4.4,7.0,5.4,0.8,0.3,4.6,3.4,27.3,,101,111,smithmi01
316,Otis Smith,SF,27,ORL,75,39,1885,10.4,23.1,.451,0.2,1.2,.196,10.2,21.9,.465,5.7,7.7,.734,4.5,5.5,10.0,4.3,2.2,0.9,3.6,4.9,26.7,,106,109,smithot01
317,Tony Smith,SG,22,LAL,64,1,695,7.1,16.1,.441,0.0,0.5,.000,7.1,15.6,.455,2.9,4.2,.702,1.8,3.4,5.2,9.9,2.1,0.9,5.1,5.9,17.2,,96,106,smithto02
318,Rik Smits,C,24,IND,76,38,1690,9.8,20.2,.485,0.0,0.0,,9.8,20.2,.485,4.1,5.4,.762,3.3,6.9,10.2,2.4,0.7,3.2,2.5,7.0,23.7,,108,111,smitsri01
319,Mike Smrek,C,28,TOT,15,0,95,4.5,13.5,.333,0.0,0.0,,4.5,13.5,.333,3.0,6.0,.500,3.5,9.5,13.0,2.0,1.5,1.5,1.5,13.5,12.0,,88,105,smrekmi01
319,Mike Smrek,C,28,GSW,5,0,25,11.1,20.4,.545,0.0,0.0,,11.1,20.4,.545,3.7,7.4,.500,5.6,7.4,13.0,1.9,3.7,0.0,3.7,16.7,25.9,,106,105,smrekmi01
319,Mike Smrek,C,28,LAC,10,0,70,2.1,11.0,.188,0.0,0.0,,2.1,11.0,.188,2.7,5.5,.500,2.7,10.3,13.0,2.1,0.7,2.1,0.7,12.4,6.9,,74,105,smrekmi01
320,Rory Sparrow,PG,32,SAC,80,74,2375,7.9,16.1,.491,0.7,1.7,.397,7.3,14.5,.501,1.2,1.8,.699,1.0,3.0,4.0,7.7,1.8,0.3,2.7,4.0,17.7,,105,112,sparrro01
321,Felton Spencer,C,23,MIN,81,46,2099,4.8,9.4,.512,0.0,0.0,.000,4.8,9.4,.513,4.5,6.2,.722,6.7,9.1,15.9,0.6,1.2,3.0,1.9,8.3,14.2,,121,108,spencfe01
322,John Starks,SG,25,NYK,61,10,1173,7.8,17.7,.439,1.2,4.0,.290,6.6,13.7,.483,3.4,4.5,.752,1.3,4.4,5.6,8.8,2.5,0.7,3.2,5.9,20.1,,106,107,starkjo01
323,Everette Stephens,PG,24,MIL,3,0,6,16.6,25.0,.667,0.0,0.0,,16.6,25.0,.667,16.6,16.6,1.000,0.0,0.0,0.0,16.6,0.0,0.0,0.0,0.0,49.9,,174,117,stephev01
324,John Stockton*,PG,28,UTA,82,82,3103,8.1,15.9,.507,0.9,2.7,.345,7.1,13.2,.541,5.9,7.0,.836,0.7,3.1,3.8,18.9,3.8,0.3,4.8,3.8,22.9,,120,104,stockjo01
325,Rod Strickland,PG,24,SAS,58,56,2076,7.4,15.3,.482,0.3,0.8,.333,7.1,14.5,.490,3.8,4.9,.763,1.3,3.8,5.1,10.9,2.7,0.3,3.7,2.9,18.8,,110,104,stricro02
326,Jon Sundvold,SG,29,MIA,24,0,225,9.2,23.0,.402,3.2,7.5,.429,6.0,15.5,.389,2.4,2.4,1.000,0.6,1.3,1.9,5.2,1.5,0.0,3.4,2.4,24.1,,102,113,sundvjo01
327,Roy Tarpley,C,26,DAL,5,5,171,12.8,23.6,.544,0.0,0.3,.000,12.8,23.3,.551,4.8,5.4,.889,4.8,11.6,16.4,3.6,1.8,2.7,3.9,6.0,30.4,,112,104,tarplro01
328,Terry Teagle,SG,30,LAL,82,0,1498,11.4,25.8,.443,0.0,0.3,.000,11.4,25.5,.448,4.9,6.0,.819,2.8,3.4,6.2,2.8,1.1,0.3,2.8,5.6,27.8,,103,109,teaglte01
329,Reggie Theus,SG,33,NJN,81,81,2955,9.5,20.4,.468,0.9,2.4,.361,8.7,18.1,.481,4.8,5.6,.851,1.1,2.6,3.7,6.2,1.4,0.6,4.1,3.8,24.7,,107,112,theusre01
330,Irving Thomas,PF,25,LAL,26,0,108,8.0,23.6,.340,0.0,0.0,,8.0,23.6,.340,5.7,9.9,.571,6.6,8.0,14.6,4.7,1.9,0.5,6.1,11.3,21.7,,84,104,thomair01
331,Isiah Thomas*,PG,29,DET,48,46,1657,9.1,21.0,.435,0.6,2.0,.292,8.5,18.9,.450,5.6,7.2,.782,1.1,3.9,5.0,14.1,2.4,0.3,5.8,3.7,24.5,,103,105,thomais01
332,Jim Thomas,SG,30,MIN,3,0,14,3.7,14.9,.250,0.0,0.0,,3.7,14.9,.250,0.0,0.0,,0.0,0.0,0.0,3.7,3.7,0.0,3.7,0.0,7.4,,54,113,thomaji01
333,Billy Thompson,SF,27,MIA,73,46,1481,6.7,13.4,.499,0.0,0.1,.000,6.7,13.3,.504,2.9,4.0,.718,3.9,6.3,10.2,3.6,1.0,1.6,3.8,5.3,16.3,,101,109,thompbi01
334,LaSalle Thompson,C,29,IND,82,77,1946,6.9,14.0,.488,0.0,0.1,.200,6.8,13.9,.491,1.8,2.6,.692,3.8,10.2,14.0,3.6,1.6,1.6,4.2,6.6,15.5,,96,108,thompla01
335,Mychal Thompson,C,36,LAL,72,4,1077,5.4,10.8,.496,0.0,0.1,.000,5.4,10.7,.500,2.9,4.2,.705,3.5,7.3,10.8,1.0,1.1,1.1,2.2,5.3,13.6,,107,105,thompmy01
336,Bob Thornton,PF,28,MIN,12,1,110,1.9,6.1,.308,0.0,0.0,,1.9,6.1,.308,3.8,4.7,.800,0.5,6.6,7.1,0.5,0.0,1.4,4.3,8.5,7.6,,68,114,thornbo01
337,Otis Thorpe,PF,28,HOU,82,82,3039,8.8,15.8,.556,0.0,0.1,.429,8.8,15.7,.557,5.4,7.7,.696,4.6,9.0,13.6,3.2,1.2,0.3,3.5,4.5,23.0,,116,104,thorpot01
338,Sedale Threatt,PG,29,SEA,80,57,2066,10.5,20.2,.519,0.2,0.8,.286,10.2,19.3,.529,3.3,4.2,.792,0.6,1.8,2.4,6.6,2.7,0.2,3.3,4.6,24.5,,111,111,threase01
339,Wayman Tisdale,PF,26,SAC,33,31,1116,11.9,24.6,.483,0.0,0.0,.000,11.9,24.6,.484,6.2,7.7,.800,3.4,8.1,11.5,3.0,1.0,1.3,3.7,4.5,30.0,,104,109,tisdawa01
340,Tom Tolbert,PF,25,GSW,62,32,1371,6.2,14.6,.423,0.2,0.7,.333,5.9,13.9,.427,4.3,5.8,.738,2.9,6.4,9.3,2.6,1.2,1.3,2.7,6.6,16.9,,102,111,tolbeto01
341,Andy Toolson,SF,25,UTA,47,15,470,5.4,13.3,.403,1.3,3.4,.375,4.1,9.9,.413,2.7,3.5,.758,3.4,3.8,7.2,3.3,1.5,0.2,2.6,6.2,14.7,,101,108,toolsan01
342,Kelly Tripucka,SF,31,CHH,77,1,1289,7.2,15.8,.454,0.6,1.7,.333,6.6,14.0,.469,5.8,6.4,.910,1.8,5.0,6.7,6.1,1.3,0.5,3.5,5.0,20.7,,109,112,tripuke01
343,Trent Tucker,SG,31,NYK,65,13,1194,8.1,18.4,.440,2.7,6.5,.418,5.4,11.9,.452,0.7,1.1,.630,1.4,3.0,4.4,4.7,1.9,0.4,1.9,5.1,19.6,,107,110,tucketr01
344,Andre Turner,PG,26,PHI,70,1,1407,6.0,13.7,.439,0.4,1.2,.364,5.6,12.5,.446,2.3,3.1,.736,1.3,4.1,5.4,11.1,2.2,0.0,3.4,4.4,14.7,,104,110,turnean01
345,Jeff Turner,PF,28,ORL,71,43,1683,7.4,15.3,.487,0.2,0.4,.400,7.3,14.8,.489,2.4,3.2,.759,3.1,7.3,10.4,2.8,0.8,0.3,3.6,6.7,17.5,,99,111,turneje01
346,Kelvin Upshaw,SG,28,DAL,48,1,514,10.3,22.9,.450,0.7,2.9,.241,9.6,20.0,.480,5.5,6.3,.859,2.0,3.5,5.5,8.5,2.8,0.5,3.9,7.6,26.8,,107,110,upshake01
347,Darnell Valentine,PG,31,CLE,65,60,1841,6.3,13.6,.464,0.2,0.7,.240,6.1,12.9,.476,3.9,4.7,.831,1.0,3.7,4.7,9.6,2.7,0.3,3.5,4.7,16.7,,107,109,valenda01
348,Kiki Vandeweghe,SF,32,NYK,75,72,2420,9.6,19.4,.494,1.1,2.9,.362,8.5,16.4,.518,5.4,6.0,.899,1.6,2.1,3.8,2.3,0.9,0.2,2.3,2.5,25.6,,116,113,vandeki01
349,Loy Vaught,PF,22,LAC,73,0,1178,7.1,14.6,.487,0.0,0.1,.000,7.1,14.6,.490,2.0,3.0,.662,5.1,9.2,14.2,1.6,0.8,0.9,2.0,5.5,16.3,,107,107,vaughlo01
350,Sam Vincent,PG,27,ORL,49,17,975,7.5,17.5,.431,0.1,0.9,.158,7.4,16.5,.446,4.9,5.9,.825,0.8,4.5,5.3,9.7,1.5,0.2,4.5,3.7,20.1,,102,112,vincesa01
351,Stojko Vranković,C,27,BOS,31,0,166,7.0,15.3,.462,0.0,0.0,,7.0,15.3,.462,2.9,5.3,.556,4.4,10.6,15.0,1.2,0.3,8.5,7.0,12.6,17.0,,80,100,vrankst01
352,Milt Wagner,SG,27,MIA,13,1,116,10.0,23.8,.421,2.5,7.1,.353,7.5,16.7,.450,3.8,4.6,.818,0.0,2.9,2.9,6.3,0.8,1.3,5.0,5.8,26.3,,98,112,wagnemi01
353,Darrell Walker,PG,29,WSB,71,65,2305,4.9,11.4,.430,0.0,0.2,.000,4.9,11.2,.437,2.0,3.3,.604,3.0,7.6,10.6,9.8,1.7,0.7,3.3,4.2,11.8,,101,107,walkeda01
354,Kenny Walker,SF,26,NYK,54,8,771,5.4,12.5,.435,0.0,0.1,.000,5.4,12.5,.437,4.2,5.4,.780,4.1,6.2,10.3,0.9,1.2,2.0,2.0,6.0,15.1,,106,107,walkeke01
355,Spud Webb,PG,27,ATL,75,64,2197,8.0,17.8,.447,1.2,3.7,.321,6.8,14.1,.480,5.1,5.9,.868,0.9,2.9,3.9,9.2,2.6,0.1,3.2,4.0,22.2,,114,111,webbsp01
356,Bill Wennington,C,27,SAC,77,23,1455,6.3,14.5,.436,0.0,0.2,.200,6.3,14.3,.439,2.6,3.3,.787,3.5,8.3,11.8,2.4,1.6,2.1,1.8,8.0,15.2,,102,106,wennibi01
357,Doug West,SG,23,MIN,75,1,824,7.4,15.5,.480,0.0,0.1,.000,7.4,15.5,.482,3.7,5.3,.690,3.5,5.0,8.6,3.0,2.2,1.5,2.6,7.3,18.5,,107,110,westdo01
358,Mark West,C,30,PHO,82,64,1957,6.0,9.3,.647,0.0,0.0,,6.0,9.3,.647,3.3,5.0,.655,4.2,9.5,13.7,0.9,0.8,3.9,2.1,6.5,15.3,,124,103,westma01
359,Randy White,PF,23,DAL,79,29,1901,7.1,17.8,.398,0.2,1.0,.162,6.9,16.8,.412,4.3,6.0,.707,4.6,8.9,13.5,1.7,2.2,1.2,3.5,8.3,18.6,,93,107,whitera01
360,Morlon Wiley,PG,24,ORL,34,0,350,6.2,14.9,.417,0.8,1.7,.500,5.4,13.2,.406,2.3,3.4,.680,0.6,1.8,2.3,10.1,3.3,0.0,4.7,5.1,15.6,,95,110,wileymo01
361,Dominique Wilkins*,SF,31,ATL,81,81,3078,12.2,25.9,.470,1.3,3.9,.341,10.8,22.0,.492,7.5,9.1,.829,4.1,7.4,11.6,4.2,1.9,1.0,3.2,2.5,33.2,,116,109,wilkido01
362,Eddie Lee Wilkins,C,28,NYK,68,1,668,8.6,19.3,.447,0.0,0.1,.000,8.6,19.2,.449,3.9,6.8,.567,5.2,8.4,13.6,1.1,1.3,0.5,3.8,6.9,21.1,,94,107,wilkied01
363,Gerald Wilkins,SG,27,NYK,68,56,2164,8.9,18.8,.473,0.2,1.0,.209,8.7,17.8,.488,3.9,4.8,.820,1.8,3.0,4.8,6.4,1.9,0.5,3.8,4.2,21.9,,103,109,wilkige01
364,Buck Williams,PF,30,POR,80,80,2582,6.6,11.0,.602,0.0,0.0,,6.6,11.0,.602,4.0,5.7,.705,4.2,9.7,13.9,1.8,0.9,0.9,2.5,4.6,17.3,,121,104,willibu01
365,Herb Williams,C,32,DAL,60,36,1832,9.2,18.2,.507,0.0,0.1,.000,9.2,18.1,.510,2.3,3.6,.638,2.4,7.5,9.9,2.6,0.8,2.4,3.1,5.5,20.8,,100,109,willihe01
366,Hot Rod Williams,C,28,CLE,43,14,1293,7.8,16.8,.463,0.0,0.0,.000,7.8,16.7,.464,4.2,6.4,.652,4.3,7.0,11.3,3.9,1.4,2.7,2.5,4.9,19.7,,106,107,williho01
367,Jayson Williams,PF,22,PHI,52,1,508,7.1,15.9,.447,0.1,0.2,.500,7.0,15.7,.447,3.7,5.5,.661,4.0,6.9,11.0,1.6,0.9,0.6,3.9,9.1,18.0,,93,110,willija01
368,John Williams,SF,24,WSB,33,11,941,8.6,20.6,.417,0.5,2.1,.244,8.1,18.4,.438,3.8,5.1,.753,2.2,7.1,9.3,7.0,2.0,0.3,3.6,3.3,21.5,,99,107,willijo02
369,Kenny Williams,PF,21,IND,75,0,527,8.5,16.4,.520,0.0,0.3,.000,8.5,16.1,.528,3.1,4.6,.680,5.1,6.9,12.0,2.8,1.0,2.8,3.8,7.4,20.2,,105,111,willike03
370,Micheal Williams,PG,24,IND,73,37,1706,7.4,14.8,.499,0.0,0.2,.143,7.4,14.6,.504,8.2,9.3,.879,1.4,3.6,5.0,9.9,4.2,0.5,4.2,5.7,23.0,,118,109,willimi02
371,Reggie Williams,SF,26,TOT,73,46,1896,8.8,19.5,.449,1.3,3.6,.363,7.5,15.9,.468,3.8,4.5,.843,3.0,4.0,7.0,3.0,2.6,0.9,2.6,5.8,22.6,,109,112,willire01
371,Reggie Williams,SF,26,SAS,22,0,354,8.4,17.5,.480,1.9,3.6,.538,6.5,13.9,.465,4.8,5.6,.854,2.3,5.8,8.1,6.3,2.8,1.5,5.0,8.8,23.5,,108,101,willire01
371,Reggie Williams,SF,26,DEN,51,46,1542,8.8,19.9,.444,1.2,3.6,.328,7.7,16.3,.469,3.6,4.3,.840,3.2,3.6,6.8,2.4,2.5,0.8,2.1,5.2,22.5,,110,114,willire01
372,Scott Williams,PF,22,CHI,51,0,337,7.9,15.5,.510,0.1,0.3,.500,7.7,15.2,.510,3.0,4.2,.714,6.3,8.3,14.6,2.4,1.8,1.9,3.4,7.6,18.9,,109,103,willisc01
373,Kevin Willis,PF,28,ATL,80,80,2373,9.1,18.1,.504,0.1,0.2,.400,9.0,17.9,.505,3.3,4.9,.668,5.3,9.1,14.4,2.0,1.2,0.8,3.1,4.8,21.6,,108,109,willike02
374,Trevor Wilson,PF,22,ATL,25,0,162,6.3,21.0,.300,0.0,0.6,.000,6.3,20.4,.309,3.9,7.8,.500,4.8,7.2,12.0,3.3,1.5,0.3,5.1,3.9,16.5,,74,111,wilsotr01
375,Kennard Winchester,SF,24,HOU,64,1,607,7.9,19.7,.400,0.6,1.6,.400,7.2,18.1,.400,2.8,3.6,.778,2.7,2.6,5.4,2.0,1.3,1.0,2.4,5.6,19.2,,97,108,winchke01
376,David Wingate,SG,27,SAS,25,0,563,4.6,11.9,.384,0.1,0.8,.111,4.5,11.2,.403,2.5,3.5,.707,2.1,4.4,6.5,4.0,1.6,0.4,3.6,5.7,11.8,,87,106,wingada01
377,Randy Wittman,SF,31,IND,41,0,355,4.8,10.8,.443,0.0,0.7,.000,4.8,10.1,.473,0.5,0.8,.667,0.8,3.7,4.5,3.4,1.4,0.5,1.4,1.2,10.1,,98,115,wittmra01
378,Joe Wolf,C,26,DEN,74,38,1593,6.2,13.8,.451,0.1,0.4,.133,6.1,13.4,.460,1.8,2.2,.831,3.6,7.0,10.6,2.8,1.6,0.8,2.5,6.5,14.3,,101,114,wolfjo01
379,David Wood,SF,26,HOU,82,13,1421,5.1,12.0,.424,1.0,3.1,.311,4.1,8.9,.463,3.7,4.6,.812,3.7,4.8,8.4,3.2,2.0,0.5,3.1,8.1,14.8,,107,105,woodda01
380,Leon Wood,SG,28,SAC,12,0,222,5.7,14.4,.397,2.7,8.7,.316,3.0,5.7,.520,4.3,4.8,.905,1.1,3.2,4.3,11.2,1.1,0.0,2.7,2.3,18.5,,119,113,woodle01
381,Mike Woodson,SG,32,TOT,15,3,171,7.5,22.1,.338,0.3,2.0,.143,7.2,20.1,.357,3.2,3.7,.846,0.9,2.9,3.7,4.3,1.4,1.4,3.5,5.2,18.4,,83,108,woodsmi01
381,Mike Woodson,SG,32,HOU,11,3,125,8.2,21.1,.389,0.4,2.3,.167,7.8,18.7,.417,3.9,4.7,.833,0.8,3.5,4.3,3.9,1.9,1.6,2.7,4.3,20.7,,96,106,woodsmi01
381,Mike Woodson,SG,32,CLE,4,0,46,5.5,25.2,.217,0.0,1.1,.000,5.5,24.1,.227,1.1,1.1,1.000,1.1,1.1,2.2,5.5,0.0,1.1,5.5,7.7,12.1,,53,115,woodsmi01
382,Orlando Woolridge,SF,31,DEN,53,50,1823,11.3,22.8,.498,0.0,0.1,.000,11.3,22.7,.501,8.1,10.2,.797,3.3,5.1,8.4,2.8,1.6,0.5,3.5,3.4,30.8,,113,116,woolror01
383,Haywoode Workman,PG,25,WSB,73,56,2034,5.7,12.5,.454,0.3,1.2,.240,5.4,11.3,.477,2.4,3.2,.759,1.2,4.6,5.9,8.5,2.1,0.2,3.3,3.9,14.1,,102,109,workmha01
384,James Worthy*,SF,29,LAL,78,74,3008,12.1,24.7,.492,0.4,1.5,.289,11.7,23.1,.505,3.6,4.5,.797,1.8,4.2,6.0,4.7,1.8,0.6,2.2,2.0,28.3,,113,107,worthja01
385,Howard Wright,PF,23,TOT,15,0,164,5.6,13.9,.404,0.0,0.3,.000,5.6,13.6,.413,4.7,7.1,.667,3.5,9.7,13.3,0.9,1.2,1.5,3.2,8.3,15.9,,93,107,wrighho02
385,Howard Wright,PF,23,ATL,4,0,20,4.9,7.3,.667,0.0,0.0,,4.9,7.3,.667,2.4,2.4,1.000,2.4,12.2,14.6,0.0,0.0,0.0,4.9,7.3,12.2,,93,111,wrighho02
385,Howard Wright,PF,23,ORL,8,0,136,5.3,14.5,.366,0.0,0.0,,5.3,14.5,.366,4.6,7.5,.619,3.5,9.6,13.1,1.1,1.1,1.8,3.2,8.2,15.3,,88,107,wrighho02
385,Howard Wright,PF,23,DAL,3,0,8,12.7,19.1,.667,0.0,6.4,.000,12.7,12.7,1.000,12.7,12.7,1.000,6.4,6.4,12.7,0.0,6.4,0.0,0.0,12.7,38.2,,167,101,wrighho02
386,A.J. Wynder,PG,26,BOS,6,0,39,3.8,15.0,.250,0.0,1.3,.000,3.8,13.8,.273,7.5,10.0,.750,1.3,2.5,3.8,10.0,1.3,0.0,5.0,1.3,15.0,,87,112,wyndeaj01
387,Danny Young,PG,28,POR,75,1,897,5.5,14.4,.380,1.9,5.5,.346,3.6,8.9,.401,2.2,2.4,.911,1.2,2.8,4.0,7.5,2.7,0.4,2.7,2.6,15.1,,106,106,youngda01
